,Group ID,DataSource,SourceID,Address,Male%,Female%,Median Age,Crime Type
2708,5,Crime,11243367,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2709,5,Crime,11242101,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2710,5,Crime,10117459,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL DAMAGE
2711,5,Crime,11245436,001XX S STATE ST,47.2849782006,52.7150217994,21.5,OTHER OFFENSE
2712,5,Crime,11249292,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ASSAULT
2713,5,Crime,11245951,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2714,5,Crime,11249206,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2715,5,Crime,11252100,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL DAMAGE
2716,5,Crime,10210262,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2717,5,Crime,10234723,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2718,5,Crime,10239906,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2719,5,Crime,10802760,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2720,5,Crime,10807898,001XX S STATE ST,47.2849782006,52.7150217994,21.5,MOTOR VEHICLE THEFT
2721,5,Crime,10808552,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2722,5,Crime,10810427,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ROBBERY
2723,5,Crime,10823529,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2724,5,Crime,10823763,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ASSAULT
2725,5,Crime,10826892,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2726,5,Crime,10827255,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2727,5,Crime,10828163,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ASSAULT
2728,5,Crime,10830532,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ASSAULT
2729,5,Crime,10833820,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ASSAULT
2730,5,Crime,10838930,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2731,5,Crime,10839126,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ASSAULT
2732,5,Crime,10849441,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2733,5,Crime,10850426,001XX S STATE ST,47.2849782006,52.7150217994,21.5,NARCOTICS
2734,5,Crime,1321397,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2735,5,Crime,1334115,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2736,5,Crime,1337352,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2737,5,Crime,1354105,001XX S STATE ST,47.2849782006,52.7150217994,21.5,MOTOR VEHICLE THEFT
2738,5,Crime,1355148,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2739,5,Crime,1356430,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2740,5,Crime,1358760,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2741,5,Crime,1359887,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2742,5,Crime,1362706,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2743,5,Crime,1373595,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2744,5,Crime,1385018,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2745,5,Crime,1388539,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2746,5,Crime,1388639,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2747,5,Crime,1415667,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2748,5,Crime,1416519,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2749,5,Crime,1450694,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL TRESPASS
2750,5,Crime,1464594,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2751,5,Crime,1488717,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2752,5,Crime,1488725,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL TRESPASS
2753,5,Crime,1491421,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2754,5,Crime,1498334,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2755,5,Crime,1502009,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2756,5,Crime,1503493,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2757,5,Crime,1506935,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2758,5,Crime,1514387,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2759,5,Crime,1523552,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2760,5,Crime,1535276,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2761,5,Crime,1535294,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2762,5,Crime,1544601,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BURGLARY
2763,5,Crime,1547210,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2764,5,Crime,1549116,001XX S STATE ST,47.2849782006,52.7150217994,21.5,PUBLIC PEACE VIOLATION
2765,5,Crime,1555984,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2766,5,Crime,1558136,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2767,5,Crime,1580236,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2768,5,Crime,1580277,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2769,5,Crime,1581945,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2770,5,Crime,1583992,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2771,5,Crime,1589934,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2772,5,Crime,1598932,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2773,5,Crime,1605904,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2774,5,Crime,1608500,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2775,5,Crime,1610557,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2776,5,Crime,1618442,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2777,5,Crime,1621968,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BURGLARY
2778,5,Crime,1641582,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2779,5,Crime,1655103,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2780,5,Crime,1657637,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2781,5,Crime,1663986,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2782,5,Crime,1664909,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2783,5,Crime,1672371,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2784,5,Crime,1682050,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2785,5,Crime,1686454,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2786,5,Crime,1689380,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2787,5,Crime,1714076,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2788,5,Crime,1717649,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2789,5,Crime,1732164,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2790,5,Crime,1732171,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ROBBERY
2791,5,Crime,1742640,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2792,5,Crime,1753079,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2793,5,Crime,1758833,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL TRESPASS
2794,5,Crime,1763800,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2795,5,Crime,1763933,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BURGLARY
2796,5,Crime,1764188,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2797,5,Crime,1778646,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2798,5,Crime,1783479,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2799,5,Crime,1789586,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2800,5,Crime,1789738,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2801,5,Crime,1795781,001XX S STATE ST,47.2849782006,52.7150217994,21.5,NARCOTICS
2802,5,Crime,1802423,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2803,5,Crime,1816874,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2804,5,Crime,1826583,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2805,5,Crime,1830397,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ROBBERY
2806,5,Crime,1839806,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL DAMAGE
2807,5,Crime,1853980,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2808,5,Crime,1859577,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2809,5,Crime,2118759,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2810,5,Crime,1868211,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2811,5,Crime,1872989,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2812,5,Crime,1873246,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2813,5,Crime,1889466,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2814,5,Crime,1891135,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2815,5,Crime,1905578,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2816,5,Crime,1907436,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2817,5,Crime,1910121,001XX S STATE ST,47.2849782006,52.7150217994,21.5,MOTOR VEHICLE THEFT
2818,5,Crime,1913184,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2819,5,Crime,1913422,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2820,5,Crime,3895537,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2821,5,Crime,3906743,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2822,5,Crime,3923966,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2823,5,Crime,3959685,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2824,5,Crime,3995033,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2825,5,Crime,4009169,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2826,5,Crime,4011132,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2827,5,Crime,4014327,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2828,5,Crime,4014377,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2829,5,Crime,4024118,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2830,5,Crime,4070743,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2831,5,Crime,4143796,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2832,5,Crime,4155190,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2833,5,Crime,4159537,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2834,5,Crime,4165322,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2835,5,Crime,4184195,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2836,5,Crime,4217552,001XX S STATE ST,47.2849782006,52.7150217994,21.5,NARCOTICS
2837,5,Crime,4220688,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2838,5,Crime,4237299,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2839,5,Crime,4238944,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL TRESPASS
2840,5,Crime,4268661,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2841,5,Crime,4272831,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2842,5,Crime,4291806,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2843,5,Crime,4389355,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2844,5,Crime,4398841,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2845,5,Crime,4414370,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ROBBERY
2846,5,Crime,4414478,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2847,5,Crime,4436409,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2848,5,Crime,4444653,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2849,5,Crime,4468764,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2850,5,Crime,4473659,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2851,5,Crime,4473772,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2852,5,Crime,4492606,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL TRESPASS
2853,5,Crime,4495427,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2854,5,Crime,4608918,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2855,5,Crime,4615099,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2856,5,Crime,4559533,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL DAMAGE
2857,5,Crime,4570798,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ASSAULT
2858,5,Crime,4579847,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2859,5,Crime,4627203,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2860,5,Crime,4635823,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ROBBERY
2861,5,Crime,4637680,001XX S STATE ST,47.2849782006,52.7150217994,21.5,OTHER OFFENSE
2862,5,Crime,4652999,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ROBBERY
2863,5,Crime,4658579,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2864,5,Crime,4686798,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2865,5,Crime,4689881,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL TRESPASS
2866,5,Crime,4690411,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2867,5,Crime,4692620,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2868,5,Crime,6635273,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2869,5,Crime,4774084,001XX S STATE ST,47.2849782006,52.7150217994,21.5,OTHER OFFENSE
2870,5,Crime,4849110,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2871,5,Crime,4914544,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2872,5,Crime,7286890,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2873,5,Crime,4944600,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2874,5,Crime,5725046,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2875,5,Crime,5948376,001XX S STATE ST,47.2849782006,52.7150217994,21.5,LIQUOR LAW VIOLATION
2876,5,Crime,6204904,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2877,5,Crime,6725869,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2878,5,Crime,6726826,001XX S STATE ST,47.2849782006,52.7150217994,21.5,MOTOR VEHICLE THEFT
2879,5,Crime,6791465,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2880,5,Crime,6832739,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2881,5,Crime,6898415,001XX S STATE ST,47.2849782006,52.7150217994,21.5,LIQUOR LAW VIOLATION
2882,5,Crime,6957981,001XX S STATE ST,47.2849782006,52.7150217994,21.5,WEAPONS VIOLATION
2883,5,Crime,7024099,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2884,5,Crime,6898704,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2885,5,Crime,7093025,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2886,5,Crime,7166350,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2887,5,Crime,7159527,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2888,5,Crime,1930628,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2889,5,Crime,1936253,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ROBBERY
2890,5,Crime,1942856,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL TRESPASS
2891,5,Crime,1949851,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2892,5,Crime,1958096,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2893,5,Crime,1959796,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2894,5,Crime,1963621,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2895,5,Crime,1967842,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2896,5,Crime,1979666,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL TRESPASS
2897,5,Crime,1980569,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2898,5,Crime,1991941,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2899,5,Crime,2007927,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2900,5,Crime,2011868,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2901,5,Crime,2018414,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2902,5,Crime,2020214,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2903,5,Crime,2024087,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2904,5,Crime,2024492,001XX S STATE ST,47.2849782006,52.7150217994,21.5,NARCOTICS
2905,5,Crime,2023261,001XX S STATE ST,47.2849782006,52.7150217994,21.5,OTHER OFFENSE
2906,5,Crime,2031523,001XX S STATE ST,47.2849782006,52.7150217994,21.5,OTHER OFFENSE
2907,5,Crime,2032765,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2908,5,Crime,2032916,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2909,5,Crime,2050462,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2910,5,Crime,2057889,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2911,5,Crime,2069843,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2912,5,Crime,2077310,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL TRESPASS
2913,5,Crime,2082701,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2914,5,Crime,2097211,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2915,5,Crime,2100920,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2916,5,Crime,2115706,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2917,5,Crime,2115701,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2918,5,Crime,2119938,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL TRESPASS
2919,5,Crime,2131355,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2920,5,Crime,2142449,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2921,5,Crime,2148298,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2922,5,Crime,2154575,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2923,5,Crime,2159318,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2924,5,Crime,2174135,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2925,5,Crime,7617917,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2926,5,Crime,2197474,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2927,5,Crime,2203434,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL DAMAGE
2928,5,Crime,2205525,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2929,5,Crime,2230826,001XX S STATE ST,47.2849782006,52.7150217994,21.5,LIQUOR LAW VIOLATION
2930,5,Crime,2245767,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2931,5,Crime,2255180,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL DAMAGE
2932,5,Crime,2275275,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2933,5,Crime,2292339,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2934,5,Crime,2303992,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2935,5,Crime,2305603,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2936,5,Crime,2309034,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2937,5,Crime,2334381,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2938,5,Crime,2334783,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2939,5,Crime,7780301,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2940,5,Crime,2356300,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2941,5,Crime,7783785,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2942,5,Crime,2360345,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2943,5,Crime,2363036,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2944,5,Crime,7797743,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ASSAULT
2945,5,Crime,2370530,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2946,5,Crime,2370599,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL TRESPASS
2947,5,Crime,7819397,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2948,5,Crime,7840414,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2949,5,Crime,7847649,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2950,5,Crime,7857064,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2951,5,Crime,7858682,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2952,5,Crime,7860848,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2953,5,Crime,7867813,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2954,5,Crime,7871573,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2955,5,Crime,7873630,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ROBBERY
2956,5,Crime,7873640,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2957,5,Crime,2401328,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2958,5,Crime,7887864,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2959,5,Crime,7898690,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2960,5,Crime,7915894,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2961,5,Crime,7916222,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2962,5,Crime,2408441,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL DAMAGE
2963,5,Crime,2411526,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2964,5,Crime,2412191,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL TRESPASS
2965,5,Crime,2419127,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2966,5,Crime,2427907,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2967,5,Crime,2441595,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2968,5,Crime,2445512,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2969,5,Crime,2448875,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2970,5,Crime,2460114,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2971,5,Crime,2471637,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2972,5,Crime,2476517,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2973,5,Crime,2479486,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2974,5,Crime,2495155,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2975,5,Crime,2495104,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2976,5,Crime,2501235,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL TRESPASS
2977,5,Crime,2520550,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2978,5,Crime,2536624,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL TRESPASS
2979,5,Crime,7880062,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2980,5,Crime,7880838,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2981,5,Crime,7881204,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2982,5,Crime,7883118,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2983,5,Crime,10002654,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2984,5,Crime,10002725,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2985,5,Crime,8059548,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2986,5,Crime,10012874,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2987,5,Crime,10021791,001XX S STATE ST,47.2849782006,52.7150217994,21.5,DECEPTIVE PRACTICE
2988,5,Crime,8084767,001XX S STATE ST,47.2849782006,52.7150217994,21.5,ROBBERY
2989,5,Crime,8085406,001XX S STATE ST,47.2849782006,52.7150217994,21.5,CRIMINAL TRESPASS
2990,5,Crime,8085632,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2991,5,Crime,10030332,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2992,5,Crime,8091224,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2993,5,Crime,10037261,001XX S STATE ST,47.2849782006,52.7150217994,21.5,BATTERY
2994,5,Crime,10039846,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2995,5,Crime,10064933,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
2996,5,Crime,10044485,001XX S STATE ST,47.2849782006,52.7150217994,21.5,THEFT
