restaurantID,rating_y,average sentiments
Zpqlr7_4Lk9wq071XwB6-w,3.25,negative
ZseUvvLxAp-FHUWhEXXKoA,2.0,negative
Zte7uzT7p7i3Pjn9q0c49w,3.75,positive
ZtwFEooLpf9wMv6saSIJrw,3.3571428571428568,positive
Zur6xLX6fdm6gNbhDiIdHA,2.5,positive
ZvCM7SCjc6sC3QlWdx73vQ,1.0,negative
Zw3XTs_xho4PLxMshXLlKA,4.0,positive
ZzO72SJETO6icjHS8BGeFw,2.833333333333333,negative
_0exhqM9n6APbMlPsJbO9w,5.0,positive
_2gK5Orf21juv3tvPKv55g,3.0,negative
_4I4QUtHIibPAVeDercffQ,5.0,negative
_6KLiszTrD8SSQ0WgA2gAw,1.0,positive
_6UiHRnfybGJ5s2FwvlEiQ,4.5,positive
_7FYY2YNNRHHYqPrpPDq9w,3.5,positive
_97YYWsCVOI3DhqT_Npk_g,5.0,positive
_GfEqO-L5oAiEWB5MRP-3g,4.041666666666667,negative
_HIzlf_RYHDrtG0XL5buKQ,4.5,positive
_HZmKplpCPqoFj-6190pKA,2.0,negative
_IFYKbyisxTsDiuqKolI4A,3.5625,positive
_NIzhWg714kYhuNuV3PqaQ,5.0,positive
_Pc85b7RKS80_PAKBR6I9A,3.5,positive
_QNRc-sJ6kFdIX8reJ95Kg,4.0,negative
_Szglk2TO1rpP5lm9sPFvg,2.8260869565217392,negative
_TAIpZRjy5VaCRTx2ouj8A,3.6,negative
_U4pk94eMtqSgZ56-y96Vg,4.571428571428571,positive
_UDTilLzn4BwIcn1qPWuDA,5.0,positive
_UNBwSZHup0latangLSO8g,4.5,negative
_UbTkXQ_ZL-ruBUS40iGew,5.0,positive
_VfnsWYCP7lu9dG6cmeIKA,4.5,negative
_WQa6LYUyQUGl3kU587L4w,5.0,positive
_YMkvGjNNZYZPAq7bvm1eQ,2.0,negative
_Yl-RcnwrTge-yQjqLJgUw,3.0,positive
___C3oF79FmCvIW_WojtMA,4.875,positive
_auUTic1us1jCQpfXHN7Gw,5.0,positive
_bkwYDJYIE268fOQrt3oUw,1.0,negative
_d74WBRz2Gl4WaQWSbfngw,1.0,negative
_gjUvDoeGlFlTDIVJMxIJA,3.4,negative
_iM_jy7ulOpRUTq-tl-FGg,4.0,positive
_iw_cJsyuDPmbJgDC5iXCA,1.0,negative
_k-_UTQWiCnPs0PEHHGQgQ,3.75,negative
_l7qab9AmCodR1Hb9zfPAQ,1.0,negative
_l_EWoVSNwd13aTRbZ9gmA,5.0,negative
_lrx-BniXTGcnoZDCbPemA,5.0,positive
_ltiwx4S6OVpDqcu0Fdzhw,5.0,positive
_mg2FE1viaYC9tFmDkybxw,3.5,positive
_mrkYDyPIKmO_w6RD5kWRQ,5.0,positive
_o-xA7dliKBg7dt6bIXx1Q,4.193548387096774,positive
_shvV92PLXMevwU1W2JWJg,4.0,positive
_sozrbWfnru9sOhT5TkOMA,2.575757575757576,negative
_u21GvAnwaqcZcR-d35LsA,2.0,negative
_vc7iT7NBGHXOaaxCN-T9A,3.0,positive
_xnNMq0u-YSJ1cYZpcEwDw,3.1666666666666665,negative
_zGnog4aBsgh7v9K8ujNMw,3.6666666666666665,positive
_zyBU67Y1RBaNM9TajJFJA,4.0,positive
a-SLHlP85GDtegPls7w0cw,3.333333333333333,negative
a14688UvnbT0GmKQywAXkA,3.0,positive
a3K_NoX0L38XutHb5yXwOg,2.4166666666666665,negative
a3cb7ly0Ny1Lsjf_SXUUgg,2.5,negative
a9OSnBCgNX1djGHKQmfVQg,5.0,positive
a9Sjmk4VI4uj1ULt7c7F2g,5.0,positive
aBo8SSXxt41A13CBtkOaRw,3.3529411764705883,negative
aBpuRoJjgRBuXE07UFIP8A,3.261904761904762,negative
aCFgGok-JMpCisy8vt0jbw,2.4285714285714284,positive
aE-9khAZEi2jPb4kYL-wWw,5.0,positive
aM3iSm2bhucUx0ycms47cg,5.0,positive
aOjTqv5ZnFyKuDAFGNiY2Q,2.333333333333333,positive
aQb5jtEJ9m6YMdd007iioQ,2.5,negative
aV4YbtWANes1F1Yme1lf9Q,5.0,positive
aVuKky7ZmftCFKybytAy0A,1.8333333333333333,negative
adviW7UIS1ZZmax8FGvpsg,5.0,positive
akBYwak1sqNd1T8pzXKN4g,3.6666666666666665,positive
akbyOKo0OmC49KafAtF-MQ,5.0,positive
alezyaiUGAhdU9wsdK1jDw,4.5555555555555545,positive
atMTO3_0g85_lfP0GHG4NQ,3.625,negative
awo_PFTdgtjMcvEqjiVgxg,5.0,positive
awqeit91FPEi2H7NSJWm5g,5.0,positive
axUB9dT2CHAxouQa4qXlsw,5.0,negative
ayF6gRYFlwGzd3Dw3VXljQ,4.0,positive
b0E0B895Dtf_eNvP2eVfwA,4.0,positive
b2tefgaXLW-s9fDUNikaMw,5.0,positive
b36jd-_xwGUAx8O9As1kWA,5.0,positive
b3dCkjjyLNY9ezEmUQMOYg,5.0,negative
b6DDnuj6WeQozVEXngTEKA,3.3809523809523814,positive
b8SgnVk6fnUGfBpy6k_WIQ,5.0,positive
b9ydWirWbGZTF-X8tmw5lw,3.5,negative
bBN05huH8LjSL3DTzXoQmQ,5.0,negative
bD-3ghNsUJqwysCvOS0Vnw,5.0,positive
bE7t9zBkxiRXYY6PYpx_HQ,1.0,positive
bFxtGcL0W7ZNEj3NwTmM0A,3.9558823529411766,positive
bGDIW9Lg0_0zHKaTxplHaw,3.7647058823529416,negative
bIXeKhmlmmUBjVZiCEGdSQ,5.0,positive
bLacdO70gh88-MNWLUM4Ag,2.333333333333333,negative
bO0ePzK1UYzRny7KqPYDoQ,3.5454545454545454,positive
bZ3h-WkeeVmL7RDaP6Ao3g,4.0,negative
bbJOsnKN0nNkYmnDHOdAwQ,3.2777777777777777,positive
belkExx9ktP516XiqPxCDg,3.25,positive
bhLVK932K6WJiK5mcGbulQ,3.2307692307692313,positive
bk6w0dlvC2mtMjZgrbImjg,4.0,positive
bkOqEz1_bAa4tkMzkeeUvg,5.0,positive
bl6JIFaGaOhA18xbpzN7Kg,5.0,positive
brPpCZvp7KUC4cZC73xJ2Q,4.0,negative
bs1cYRcmLsV5nU7XtC6keQ,4.5,negative
bsAy7BtqfbgWebW22MqkQQ,1.0,negative
bsPF0_naLxyaa1kj2UGdDQ,4.0,positive
bu7sTra6cSMn9_6pa-X68Q,2.333333333333333,positive
bukMw3pNlIya4tc6PU0Dog,5.0,positive
bx-Zufk6AsahWdG8xLRcXg,3.7142857142857135,negative
byvSkrlsHWe1clySpYbY-g,5.0,positive
bz1OoRQPz4FzXlmTylFwEQ,2.875,negative
c-tZvcQWAorb0RQtpe0IRg,3.6666666666666665,positive
c-uuS1g1e4gATlIP9SdZNQ,4.0,negative
c0Don3hqK-9s0HNLGFNNGw,2.8181818181818183,positive
c44HGDg-cPPKtHqW-Pbv9Q,3.0,positive
c6jnyJ04E8sGxIxQPa6EZw,4.0,positive
cBEmclcgjQIeLyTiyCfoiA,2.333333333333333,negative
cBb2ZfDGc0A1d1zYVd-xMw,5.0,positive
cD-NP2TFs0ucdq2tKivDfw,3.388888888888889,positive
cEl3bMqMz-2Fg3sTCZgQ4A,4.666666666666667,positive
cF_85s9ETqdLcZPgHBHJZA,4.0,positive
cFuSOl_oo3Y73dCA_tfAzw,4.222222222222221,positive
cIiJPGkanRdrqYkHOrFVcg,4.0,positive
cKBsDV2zyOpmgjDANJl3fw,4.0,positive
cKZNbMvoqJaUe7n6lf6i7w,3.888888888888889,positive
cLMl-3ZtwqOWXqjhQyO2zA,4.5,positive
cLeooB50VE0KcE66_B4seA,3.0,positive
cLszNT--aCGja_637vJnLw,3.571428571428572,negative
cP9Qrl3dy1HpWMcI5dJNUg,5.0,positive
cTwZNYA5NxB_tk6aHQV3ZQ,2.7142857142857144,negative
cW7X-3ZGv0nTwIgJ82R3dA,3.739130434782609,positive
cWciRY7j3NRiMh_Grm-ijg,5.0,positive
cXJAHkNkp7AKLh3_witR1A,4.5,negative
cXKeY0NugFvCSHRWJcOq9w,2.583333333333333,negative
cXLgRVK7Dc0mG3c5vV6qjQ,5.0,positive
c_WNnSkn1mswpwXUQPzX0g,3.9,positive
caO9VcHy1stJO0w1H75HdA,4.0,positive
cd-Li67DeL4_VrsMWEgxQg,4.5,positive
cfHL5xepz4T2WAAwXzE4Mw,2.5,negative
cgxceVwdHgncwUMqlsJJmg,4.416666666666667,positive
ch5YfTYTz6f5iBqQUanByg,3.0769230769230766,positive
chVVHChW-B2fs5t9JdXffw,4.428571428571429,positive
ciqSF1mqcdcQ1hE3mrW3vQ,1.0,negative
cix0vXp3GH2rCya62TVkEw,3.888888888888889,positive
cjoSN5Ppn-kcVqIbv7qy5g,4.0,negative
cmBSH_mNlh0Pw6_eNHCjLQ,3.9090909090909087,positive
cmXrUM43Uh7XLVaW6hvLXA,5.0,positive
cmcJOhBUAVl-9qgNP8IL0Q,4.0,negative
cn5Ulj595eWRUbQ_y00qeQ,3.5454545454545454,positive
crYjyfUc9qYRomhzdVSlPg,5.0,positive
cs9UEHP8qa3U7ZyU7Mjr6A,5.0,negative
csZl3lt8ft1llpK5RZUFSw,3.4285714285714284,negative
cv18DTLCA7ek-jS3O2s6cQ,5.0,positive
cxAkuwv7p4gm4Coixw7h9A,3.772727272727273,positive
cxMvBU1TX8ZzhAZN3L6Pqw,3.294117647058824,negative
d-fDbmNXWAS4MIL9LSY2Lw,4.037037037037037,positive
d3p3whUeb2Mjtpfx5RK5iA,4.0,positive
d3vB9xT89ZVfSS6_n-8BWA,3.3,positive
d5lRa4elFl4jzas3zdZDkw,5.0,positive
d7N5dOPEw7O-JwOEi3rFRQ,5.0,negative
d802VZSvNzCyBp46Xp2SRg,3.4,positive
dH8TeNMGfrcG1rXINki_XA,3.0,negative
dJXJjmfFabeFd8yh1W92hw,4.25,negative
dJ_GrmA4IO3Jy1mxelyr0A,3.0,negative
dKrooQMq0gwDtrvAzfDlog,3.8571428571428568,positive
dMEr_XitO-5S_ezNC6EYZQ,4.1063829787234045,positive
dNMlgVvlmUA8e4r5qhm5aA,4.142857142857143,positive
dOLy4RW_g9KL6FpgBDswyA,2.5,negative
dVCY7bSTZPIH8rhXEKB5nQ,1.0,negative
dVU0iKDOoH4QVkcCE7hdww,2.6730769230769234,negative
dW0YpE_Wc2q_FeNgRBuM7A,5.0,positive
dWtW2pbB3o97PpdoDEZ1rw,1.0,negative
dYAWMqUQH1B1E3NtE3jV1g,5.0,positive
dZl-s2g3oYdaegpxfvOOBg,3.0,positive
d_8fXdA3E0IW44NYqt6haw,3.5675675675675675,positive
dahcSJ39NWDLBOCBTJMcLw,4.5,negative
deEftm_caqxP5MtfR2i-4Q,1.5,negative
dghrDvJB7_b5ZDWQi415yw,4.0,positive
diARf6WixT2nsqpxr-io7Q,3.0,negative
djloNcOAF7ZXmbVBTmz7vg,4.0,positive
dlQAs-cwYcpLZtuDOn-j0Q,3.1428571428571432,positive
dnOGnWXvfN-dCbS_5WhEiA,4.785714285714286,positive
dnd2QLnFsA6aS-nS7bOvwA,1.0,negative
doMpF2X9a2F8WoQH78ZL4w,4.090909090909091,positive
dp_qFMNqisw8_uEsxRpYtA,5.0,positive
dpzi0gv6hWh6S_KOdtQDzQ,3.352601156069364,positive
drG13GfrP3e3SWOPfTJLaQ,5.0,positive
du3EdhFJNWGTeJ5FhuNliA,5.0,negative
dxisom1d-Ff5lhOQflqscw,2.75,negative
dy8tzkfSnDUJhaAHze7ROQ,2.333333333333333,negative
dz5GgFr67q820IhPni1L-g,5.0,positive
dzKS7PuLn36CeMdXVhFJHw,2.0,negative
e07Nwa9Sin7KsY-VrasnCA,3.2,positive
e1xl_OLeepFc5dHm8Ec9oA,2.6666666666666665,negative
e2oP1oS2sP5HyGWZ4NIdRQ,5.0,positive
e8_HFaxbhLlgiVPU-Z7ZIA,5.0,negative
e9D6_qx9ofAVOF-4BoPdEg,3.0,negative
e9xtSYxFsG-iZRqOEFgjTw,3.8,positive
eAMCiv9VjgFvcDmREaQm-g,3.2,positive
eDL4WayYEWh8GMNfYBGZEA,2.9090909090909087,positive
eF2MDkrP7zc2EwCvcLnzvw,4.0,positive
eIWuUdgpFnvqBATlYL4Y5w,4.5,negative
eLiGKL-jjQ_iy4n_in7IFA,3.571428571428572,positive
eMx_3_p1cweIUUr8OC5gRw,2.5,negative
eORdeYwylk75Ub06OzQTXQ,4.0,negative
eOoIcNS3u8W22asH7aDWSw,5.0,positive
ePybir8tyXhcs_2hNHfndw,3.75,positive
eQWcmn_gNAl4sy4VxhqKwA,3.727272727272727,positive
eTW0w_15rtQ2tzXwDHddIQ,1.0,negative
eTjl8rHLGWWhc65cFjcDLA,4.0,positive
eXsDN3eADwJRRiApiFLOFg,4.0,negative
eZ-RWtzYyMoLEpXBAEgCGQ,4.176470588235294,negative
eZx4x6wWphM9hZalm2L1lA,3.625,positive
eah6d-FbKwj5JERwoJWejg,2.6666666666666665,negative
ec_GD1sUuqA4teHBic7vEA,4.666666666666667,negative
edz8iuhXz4gedTT_Y7FYVw,1.0,negative
ee0Os-bxXPuYk6y1qOz23w,5.0,negative
eeMlaaZELyAtK9uh1_Pc9A,1.5,negative
egeDp4KcOE75oF1FQGnL2A,3.4545454545454546,negative
ehPIpB_hdyUboTLKsdx0Zw,3.0,negative
ehopCz9TsdgXtm9AlXqmsw,1.3333333333333333,negative
ei0OdCx1xjdPZ5umX1IFzQ,3.0,negative
eimYgY0_Us-36ioIFLWA4Q,4.4,positive
ejwxKCQqJguhCKXy1zvspg,4.0,negative
ekVcqmHy6uKgjxyUiZ8KZA,5.0,positive
emQGERz4XmNXQIRvtstHTw,3.0,negative
emywLyn-d4TpeZ32U36KQg,3.25,negative
enth-cdxROZiEAnt-LUcSQ,3.6666666666666665,positive
eoZLIn59nT7Fo1pxT0l1kQ,4.0,negative
eoskzWbS9jeQKWwyIhxSig,3.6666666666666665,negative
eouoOadI4bWZqBRxWhok-w,4.422680412371133,positive
epqL0djIWJoPznOWyVRqZQ,1.0,negative
erlDeULfNPkKSS8OOhvk3Q,3.9117647058823533,negative
euGwDfih4Sw6oSzOxXhcvw,3.4,positive
f1Nhy4PU3Ew1m20DshO3Zw,3.294117647058824,negative
f9PRL60n5G6Lx9RHDuHLYQ,5.0,negative
f9xJtPVQInb0f5pX8OnMVw,4.6,positive
fA1CgHt7ysvtEIkNfytjWQ,4.333333333333333,negative
fBtCaQfkxzNdYu7PVcjHCg,3.333333333333333,negative
fCh6ivwLYfSlN1m-c6uYuQ,4.0,positive
fDN-mP2lh9gn5UmSrykkmQ,1.0,negative
fDNKPpL5Ey6Ff7KxE3OyyQ,3.25,negative
fFe5r3eC8511L3XEzgsBDg,4.0,negative
fH-RY89e6l5-QqHI_w1Uew,4.5,positive
fH1aZBm1RnAF3_2eR9oY_g,1.0,negative
fH7EwQ9j_Ab1NJNYMoHA3w,3.9696969696969697,positive
fI54A9YMXypKjr7oIqRXng,3.0,negative
fJG31-YFk6ua1KPmVeYeug,3.5,negative
fOLTAyBye9a9k6ejaSMniQ,4.0,positive
fPswqINLifIqxckfERWggQ,5.0,positive
fS47xXUYAK83elebi2ZTuQ,2.6,negative
fVkpLWJncAxuWauMM31ikQ,2.0,negative
fWLG1QNLhrx1spU2Rqwj4Q,2.125,negative
fWYhEzAO5h2t1RZmJl5FZg,1.0,negative
fXttOSv3PVVVwLRgvaxfKQ,3.1666666666666665,negative
fYZIWZRfXZxAasnvsihw4A,2.083333333333333,negative
fZ5QvT_Q_HrMt9QlIYvcEQ,3.0,negative
fZMMj2dXMFCLq47SqDGbwQ,4.0,negative
fa3censwK4_6394xXSiAtA,5.0,negative
feGi8DXhA-zghEdwjdGCNw,2.0,negative
ffIX86tD0fghS-ZxsdqsmQ,4.333333333333333,negative
fhEM0SvOhGKthlSDBQIa9Q,3.0,negative
fjHe3M1WDb-Jrbhoiomp-w,5.0,positive
fjYphrU4JX6nKWVekvo1YA,4.25,negative
fmOBwqjIU7Zgyef7TIEbcw,1.0,positive
fncZ7JmEc1Ke7XnfwAZZxg,4.0,negative
frS8eDV3w7dmi4zMzUr7Ig,3.04,positive
fs9KhIYsNdONQv0zF6DjBg,3.3,positive
fvNbmzq8uDCo9mx3PM1FWg,3.333333333333333,negative
fwQMWkPAvKQHI_xAf1SB5A,5.0,positive
fxCNtftuU_G_WJ_snMKu9Q,1.0,negative
fxq1eFWnFA0gFIyWgg6vDg,3.8,positive
fzmRBfcH10IVQQAU28pzig,3.75,negative
g-TMs3MChYsIcnbRe3SKPg,1.75,negative
g2CYIkk39sm7tqO1peyCJQ,3.1304347826086962,positive
g4qjH4atzXd1PCAlMpVb4g,4.0,positive
g5815uiIqJkqYxtySQOlJQ,3.6666666666666665,positive
g5FEgT5Q9jP45Zm9F5ojtA,5.0,positive
g6BCAoIPt9SPjS6s44_9RQ,3.8,positive
g9JkdQgJ9WIV9MgTspDE3A,5.0,negative
g9ukN62XqdV-_ngWutQfiQ,3.0,negative
gAtDumb5pOEhC7RBw83TlQ,4.0,positive
gBa-ftLunkfagcCVt783IQ,3.0,positive
gCjCVmRR3urBzTbEvX3oEg,4.0,negative
gE50zzME9WqNN0FzqhdemQ,3.7777777777777777,negative
gH79U-jPNNmDW2D4n6SWUg,4.0,negative
gI7H-XXbYpMQMFWhOdWTyg,2.5,negative
gIAxLLu1nVdMwFboGXKBiw,2.9090909090909087,negative
gIWHSle9VffD3mx5Pg-eiQ,4.914285714285715,positive
gKqYOhMYmMQGssFYPKmlCw,4.0,positive
gLGaIe3tmbtI1cKRsF_pwg,3.75,positive
gO2toRjR8dylHrSvzZWUjg,4.5,negative
gO5hsj5kqgstbc7J7_kjnw,4.4,positive
gOYvameEHcCX40i1s6ReQA,2.0,negative
gPxBnJC3OgSTunDPR6qfGw,2.333333333333333,positive
gQ_Wczec7YGE8fvUC4tpcA,2.8571428571428568,negative
gSixifGJO51MHlMLlv0ITQ,3.782608695652174,positive
gSm2jn1odOiJVHeD1baM4A,3.2222222222222223,negative
gXjIb5T1MbZuUd-5zOwFLg,4.333333333333333,positive
gYFdMvFMpaYM7IcajwmltA,1.0,negative
gYOCkyBcZJ4OYBC896jHlw,3.1666666666666665,negative
g_zHxALvq-FNLNeLIWXn3w,1.0,negative
gdawkY2XVthK3Kgk_FYe_A,3.0,negative
gg_XgMB6qyarXXYhCK3OiQ,3.75,negative
ggpvV3_tYuzgHZ04x0Wfpw,4.666666666666667,positive
ggyXy8tnmWHFh8Wn1feKBw,3.761904761904762,positive
gh2AEFaPxI1-sdMMZEG_Ag,3.3076923076923075,negative
gi-jQqZuWEUEW-X6YaS-jA,3.1666666666666665,positive
gjc6R0k-C0g2ZOWYqkynXg,2.5,positive
gji_zsAKDCvaFxgJkFaEVg,4.75,negative
glDUvFwHVtgsY3hR7CByEA,3.6666666666666665,positive
gmHuSSKzC9Vo7hsLbWLbbA,5.0,positive
gvsIEeE-sxFqrylDIjTnIQ,1.0,positive
gy1ZKt1H3XNwBYZOcj9GdQ,5.0,negative
gzB1SeXTLG8kTTjgyNeuQw,3.5,negative
gznWx_7kzY-_wKFRojtFQw,4.333333333333333,positive
h--YSRf4RrZOD-5BifQPLQ,3.6,negative
h13_59yIAoB1gBy75GWVTg,3.0,negative
h1e8EsrD1sW2gHWTgCb_Pg,4.75,positive
h2qYzs3xCgvE5cdXaTD8QA,3.0,negative
h9b8WCFOF0Y-ONQuzCWYIA,3.333333333333333,negative
hBuQmZMcVFxLoSmBpy0lYw,4.045454545454546,positive
hFJQ9vAg1urt-9iYkJUOCA,3.8,positive
hG-m5ekPXW_zhFAalZk-uw,3.0,negative
hJD9hQWvBW3t8Zbv7E44AA,4.0,positive
hKkbvvEfhcx7v8v7PCJXEg,5.0,negative
hMN9J_EULhAEInOkag5DuA,4.125,positive
hO9z3VAJQzu6-6athR4ihQ,4.0,negative
hOObGjVg1CsdSIoTfXKclw,2.25,negative
hP9TC78PWssTGs-c6ukUPw,4.0,positive
hPBZ9mtReYHN33PgPd6TFg,1.0,negative
hSu-DGhQrrP0eMdZ5G37Qg,5.0,positive
hTgF742N5avP8yL_lCk63g,3.75,negative
hU-G18lQnDiL6GQ8BCFALA,3.9230769230769234,positive
hW4FtwtCQUI084rEE67VIQ,3.0,positive
hXcZrpfXTGQjyw8NC4e97A,2.0,negative
hgd4tj09Zn8Hy7e766XVvg,5.0,negative
hhXtwlpITNO1AVL1aedJvw,5.0,positive
hiCkJILkiUX7OkjHm3USsw,4.0,negative
hiG-qcQFqEiSXyG_ek9ZyQ,4.25,positive
hiJMiKoyP24G-0oILI8d3w,3.183333333333333,positive
hkqf1gVQJmDGh5XO4KNG6Q,5.0,positive
hliPhBv_4Ar0MA8KHy6mqw,4.333333333333333,positive
hnEmCOKzenY6BkrfAVGi3g,2.333333333333333,negative
hniem6wH2UuibYWiTYgNzQ,4.666666666666667,negative
hqmoWWx7jtxH7I-Se81D3Q,3.888888888888889,positive
hseKTTKqmIT0yynFUnF65A,3.5,negative
htLY-VEMrXg6z5YxenTTlQ,5.0,positive
htizO9nOYotZQp3Iwd2PZw,5.0,positive
hwKh_SFbnFNifuHlTUxfyw,3.0,negative
hyyQGHPBnEbDVK1oo3jdVg,5.0,positive
i-qwBGohGRnn6E7BosJSTg,5.0,positive
i09veaU99CBezRRZTmswLQ,3.0,positive
i1YHH-LzIBH5iJtRumtJyQ,4.0,negative
i1hvnxiwBa8hvG-tPH-FWQ,3.0,negative
i2LY-w3dNW5Zzcm4w6XHPQ,3.533333333333333,positive
i5UiSKjxM8-ibG0I7fuSvQ,3.6666666666666665,positive
i6zL6_fhaJz_MyruJx3z9A,1.0,negative
i76xkmK60liZf5b1x5AZ1g,2.0,negative
i8VDIqNaIBQP0dmRXVV8KA,4.0,negative
i8jPE0bb-tnc3eMN8Vv2Fg,3.0,positive
iD6SG_zCiUbqcPuN32QIHw,4.5,negative
iDCm0vg9wTeC-6fgpgHoDw,4.0,positive
iDiSzIcFdILdiLHf2Hop1Q,1.0,negative
iE-f279-yKL23hgzBJngLw,2.2,negative
iF4UkoGUMBxuGId7wBwHDA,1.0,negative
iFHApcpCrIoYuvPQJKu0Ig,4.372093023255814,positive
iGFLwc5sEWhoqghYPqzLMA,1.0,negative
iHubZXCGbYdw16TvfU5GKg,2.75,negative
iKrvwY844nyHWkk1ZIxNGg,4.0,negative
iM1xubql8Losmqxzdjc4yQ,4.0,positive
iMLYWqumQ8y41mNRFL3-TA,5.0,negative
iNxkCEIBW08hSNKwJN7Q_g,4.066666666666666,negative
iSyJ9Hf4LA94QtGdJkO38g,3.0,negative
iUWJoWJlTfqZrlvMvcgdQQ,1.0,negative
iX9dd3qg8GSFd82ZFaRdWw,1.4,negative
iXzQYelNxUuP1XsMDvEsLw,4.0,positive
iYZZmQGHC28G-oZcIa4CUw,3.8461538461538463,positive
iZBZ977GeFuuzyOl5Iz0yg,3.7222222222222223,positive
i_8xMxH_Ftp4E197CxUUfQ,3.3076923076923075,negative
i_Po4JpRK1DWfEBzxtkyuA,5.0,positive
iac-yzUqZKqCGVSZhWONvw,5.0,positive
ieALOkyM3XuSQrfJ_JLG5A,3.8,positive
iexkWdKxVPBhYgr3mqWlqg,3.727272727272727,positive
ik7AItX8aAsIPvDGp16Bqw,3.2,positive
il1u6WkqbnqQ_uP56xyVSA,3.7692307692307687,positive
ilFMsAj8fbyxFZqPV5gixg,4.4,positive
ipOnZ3HVypcvDOJOvIxWYA,4.75,positive
ipinTVbslsMfSaneB04zww,2.0,negative
iqXgd3OnDmuHGrtRKusUkA,3.75,positive
it9GEjDcL-bfAjtyEOg61w,1.0,negative
j15u6g3ULx010Q-VspelbA,3.0909090909090913,negative
j3TxRholLijW1atv_jixMA,3.7,negative
j4Hfca8T_8YbrLIPL-2ylw,4.0,positive
j5F2uOcwAH-fSIFVwxQvYA,3.5,positive
j5FB2gQ4LgN6zfnjVFVSZw,1.0,positive
j5f0rKsLM32yiARknojJVw,5.0,negative
j6_1lkGjiXug4ndVTsCp2A,4.25,positive
j8OouzDMQNq0lH9ci5mQkA,3.6666666666666665,positive
jAR8uR_hWw6MQaKO6pdTRw,4.0,positive
jB_MMvvGgntxyrJdMZXm3Q,5.0,negative
jD4Kth9RDwTJTtt-Xm41ow,2.3076923076923075,negative
jE5xRrysiZwF7xPUiu95qQ,4.285714285714286,negative
jFE22sI7-qhFvhzafXROag,4.0,positive
jFgJg08juDynAZsiBkgC0Q,5.0,positive
jIEybNqIRFGRRZvVDsL-gw,2.5,negative
jIuuCQR43r-q4t5kfcoDHA,4.0,negative
jJ3R_3MLB38R_PzrKzKuAg,4.0,positive
jLaM3vekpcI-v_WGwMmPHg,4.565217391304348,positive
jOuCUOCFO2s-7nxuR_KTsg,4.0,positive
jPcj6gv1C8ILNez8b2FwTA,5.0,positive
jPkbsGAke4HMHODgXM0Djg,3.25,negative
jQ07EXdqUJ3o8Gg020dstA,4.260869565217392,positive
jRgbwWsq8i0cdjSLkSlwAw,1.0,negative
jSzZSaOHk4DPKzk9FpDbEA,5.0,positive
jTENv9ndQmpD2Rm4fxPISA,5.0,positive
jTe1D2GmoxHdZOA_5sLZgg,1.0,negative
jYGxGOJtnvry8OaSqML57w,5.0,positive
jYdl3hODJBd1okUT_3jh-A,5.0,positive
jZwRQmiplPC5lyn05CqXgw,5.0,positive
jaMTiYTR9jhcbmSt1Z2dhw,5.0,positive
jfRKmyb6GSRImO8t5EE88w,3.8,negative
jkJgeuxKApa5Ok4e3_oe4Q,3.3260869565217392,positive
jlX86Wp02fE3VF_PDffxqg,2.333333333333333,negative
jqgFF-paoDXEf105IMUM_w,3.0,positive
jr1oOb4SRVThQOL4Zos5mQ,2.333333333333333,positive
jsRvmUzeG4zw7ZVmAG2t_g,5.0,positive
jsT3Yn7JuUFSDmdeAHwxyg,4.0,negative
jt-XXLfjbrTqMCwsCINZzQ,3.5,negative
jxuH7pXBRP2AeYl3iZVM7g,3.4285714285714284,negative
k6QOSLR_6HEOqPjwg2KE1g,3.0,negative
k7nXrhac88zD1n8deIoIaA,3.0,negative
k7wldp_KyN6RDiMK86fzGw,5.0,positive
kCOXYG119YKaDZOwvqM5UQ,4.5,negative
kD5GSsbyztABNB2-jMYRFg,4.5,negative
kF_zIn8Wk72iQ5pvda0HcA,2.0,negative
kFbnhGBunOGVxxCC19MBuQ,3.0,negative
kGGVbAud85nbHXhK4YVSDA,1.0,positive
kIuRzPl_JOOeEZxAAsDGPA,4.0,negative
kKg8o3dwd-aSqMdqJWa3Xg,5.0,negative
kLbrYBWRcmiGGmQINaYkIQ,2.1666666666666665,negative
kMntXJQiqAh_fkFWTGu4Qg,4.0,positive
kOgcYAj4A57t_mbPPY4WEg,5.0,negative
kOyjKC8jt-9ch3iGtblb9g,5.0,negative
kSfaw45havxrIHjmtZHLRQ,3.5,negative
kTURkH5NCngv-SJIBETw5g,3.0,positive
kWOELNlUM14bv0m-slvq6A,4.24,positive
kX3PhZAz30cppNCMmRxo6Q,5.0,positive
kXBG_G7Zt_CXNG0043JuQw,3.5,negative
kZDtPqDZ2v2BSGcNCsfKQA,4.25,negative
kad0yTdxyBRSIzGNuJGmDw,4.0,positive
kbGBOi-iwuETmNUoC9EseQ,3.5,negative
kbtisZOD6By-10jvCXgpoA,3.0,negative
kbxgwzeEkDEi4g8a0xa_7g,1.5,negative
kcsLq3hPJ4ImZZizUIIGKw,3.1052631578947367,negative
khA673Vilb6MR9ZUS9FFow,4.0,positive
ki4xvg-ZLzXDfDMQwnMXug,5.0,positive
kiBIZhuf74GpAvhR0aQN0Q,5.0,positive
kjj3e75YWvW2HR6QMNsGtQ,4.0,positive
kk0pyNoopIFvts-luEl_1A,3.333333333333333,positive
km58VZkRurUd1I-kO3VpUw,3.0,negative
