Year,Business Type,Business Name,address,Has Tobacco License,Has Liquor License,Crime Type,#Crimes,#Arrests,#On Premises
2007,Grocery,Rise N Roll Amish Market,233 n michigan ave ,False,False,ASSAULT,120,27,1
2007,Restaurant,Taza,176 n franklin st ,False,False,ASSAULT,118,25,1
2007,Restaurant,Dagwood's Sandwich Factory,162 n franklin st ,False,False,ASSAULT,118,25,1
2007,Restaurant,Mixed Greens,223 w lake st ,False,False,ASSAULT,118,24,1
2007,Restaurant,Salad Spinners,223 w lake st ,False,False,ASSAULT,118,24,1
2007,Restaurant,Goodwin's,175 n franklin st ,False,False,ASSAULT,118,25,1
2007,Restaurant,Chickadilly's Charhouse,176 n franklin st ,False,False,ASSAULT,118,25,1
2007,Restaurant,Subway,125 s clark st ,False,False,MOTOR VEHICLE THEFT,117,14,1
2007,Restaurant,Wow Bao,225 n michigan ave ,False,False,OTHER OFFENSE,117,37,2
2007,Restaurant,Bennigan's,225 n michigan ave ,False,False,OTHER OFFENSE,117,37,2
2007,Restaurant,Wow Bow,225 n michigan ave ,False,False,OTHER OFFENSE,117,37,2
2007,Restaurant,Ponte Fresco,225 n michigan ave ,False,False,OTHER OFFENSE,117,37,2
2007,Restaurant,Alonti Cafe,225 n michigan ave ,False,False,OTHER OFFENSE,117,37,2
2007,School,G Skin and Beauty Institute,200 n michigan ave ,False,False,OTHER OFFENSE,117,37,2
2007,Restaurant,China Grill,230 n michigan ave ,True,True,OTHER OFFENSE,117,37,2
2007,Restaurant,Vista Carry Out,233 n michigan ave ,False,False,OTHER OFFENSE,117,37,2
2007,Restaurant,The Great Steak & Potato Company,233 n michigan ave ,False,False,OTHER OFFENSE,117,37,2
2007,Restaurant,Fresh Choice,233 n michigan ave ,False,False,OTHER OFFENSE,117,37,2
2007,Grocery,Rise N Roll Amish Market,233 n michigan ave ,False,False,OTHER OFFENSE,117,37,2
2007,Restaurant,Thai Spoon,601 s wabash ave ,False,False,ASSAULT,115,33,2
2007,Restaurant,KFC & Pizza Hut Express,612 s wabash ave ,False,False,ASSAULT,115,33,2
2007,Restaurant,Thai Spoon & Sushi,601 s wabash ave ,False,False,ASSAULT,115,33,2
2007,Restaurant,Harold's Chicken Shack,636 s wabash ave ,False,False,ASSAULT,115,33,2
2007,Restaurant,Tamarind,614 s wabash ave ,False,False,ASSAULT,115,33,2
2007,Restaurant,Palm Restaurant,323 e wacker dr ,True,False,OTHER OFFENSE,114,37,1
2007,Restaurant,Qdoba Mexican Grill,328 n michigan ave ,False,False,OTHER OFFENSE,110,38,1
2007,Restaurant,Eleven City Diner,1112 s wabash ave ,False,False,ASSAULT,109,29,2
2007,Restaurant,au bon pain,122 s michigan ave ,False,False,DECEPTIVE PRACTICE,109,48,2
2007,Restaurant,The India Grill,1112 s wabash ave ,False,False,ASSAULT,109,29,2
2007,Grocery,Trader Joe's,1147 s wabash ave ,False,False,ASSAULT,109,29,2
2007,Restaurant,Pizzahut Express,225 s canal st ,False,False,ROBBERY,107,4,1
2007,Restaurant,Indian Express,120 n wells st ,False,False,ROBBERY,107,12,1
2007,Restaurant,Burrito Beach,210 s canal st ,False,False,ROBBERY,107,4,1
2007,Restaurant,Robinson's No 1 Ribs,225 s canal st ,False,False,ROBBERY,107,4,1
2007,Restaurant,Off the Tracks Grill,190 n wells st ,False,False,ROBBERY,107,12,1
2007,Restaurant,Nino Paninos,225 s canal st ,False,False,ROBBERY,107,4,1
2007,Restaurant,Sixty Five Chinese Restaurants,176 n wells st ,False,False,ROBBERY,107,12,1
2007,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,ROBBERY,107,4,1
2007,Restaurant,Bombay Wraps,122 n wells st ,False,False,ROBBERY,107,12,1
2007,Restaurant,Curried Loop,171 n wells st ,False,False,ROBBERY,107,12,1
2007,Restaurant,Pierogi Heaven,169 n wells st ,False,False,ROBBERY,107,12,1
2007,Restaurant,Silk Road Jackson,216 w jackson blvd ,False,False,ROBBERY,106,5,2
2007,Restaurant,Avanti Caff̩,200 w jackson blvd ,False,False,ROBBERY,106,5,2
2007,Restaurant,The Metropolitan Club,233 s wacker dr ,False,False,ROBBERY,106,4,1
2007,Restaurant,Venice Cafe,233 s wacker dr ,False,False,ROBBERY,106,4,1
2007,Restaurant,Jimmy Johns,216 w jackson blvd ,False,False,ROBBERY,106,5,2
2007,Restaurant,Currents on the River,200 s wacker dr ,False,False,ROBBERY,106,4,1
2007,School,French Pastry School,226 w jackson blvd ,False,False,ROBBERY,106,5,2
2007,Restaurant,Tokyo Lunch Boxes & Catering,111 e wacker dr ,False,False,OTHER OFFENSE,105,34,1
2007,Grocery,Burnham Plaza Mart,828 s wabash ave ,True,False,ASSAULT,105,36,1
2007,Restaurant,Flo & Santos,1310 s wabash ave ,False,True,ASSAULT,102,25,1
2007,Restaurant,Howie's,1310 s wabash ave ,False,False,ASSAULT,102,25,1
2007,Restaurant,Zapatista,1307 s wabash ave ,False,True,ASSAULT,102,25,1
2007,Restaurant,The Scout,1301 s wabash ave ,False,False,ASSAULT,102,25,1
2007,Restaurant,Opera,1301 s wabash ave ,False,True,ASSAULT,102,25,1
2007,Grocery,Bockwinkel's,222 n columbus dr ,True,False,ROBBERY,100,15,1
2007,Restaurant,Delmonico,111 w washington st ,False,False,BURGLARY,99,7,1
2007,Restaurant,BomBon 4,170 w washington st ,False,False,BURGLARY,99,7,1
2007,Restaurant,Ruby of Siam,170 w washington st ,False,False,BURGLARY,99,7,1
2007,Restaurant,Cardozo's Pub,170 w washington st ,True,False,BURGLARY,99,7,1
2007,Restaurant,Brasserie By LM,800 s michigan ave ,False,True,OTHER OFFENSE,97,18,1
2007,Restaurant,Thai Spoon,601 s wabash ave ,False,False,MOTOR VEHICLE THEFT,96,12,1
2007,Restaurant,KFC & Pizza Hut Express,612 s wabash ave ,False,False,MOTOR VEHICLE THEFT,96,12,1
2007,Restaurant,Thai Spoon & Sushi,601 s wabash ave ,False,False,MOTOR VEHICLE THEFT,96,12,1
2007,Restaurant,Harold's Chicken Shack,636 s wabash ave ,False,False,MOTOR VEHICLE THEFT,96,12,1
2007,Restaurant,Tamarind,614 s wabash ave ,False,False,MOTOR VEHICLE THEFT,96,12,1
2007,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,BURGLARY,94,7,1
2007,Restaurant,Jimmy John's,1250 s michigan ave ,False,False,ASSAULT,94,20,1
2007,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,BURGLARY,94,7,1
2007,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,BURGLARY,94,7,1
2007,Restaurant,Mezza,181 w madison st ,False,False,BURGLARY,94,7,1
2007,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,BURGLARY,94,7,1
2007,Restaurant,Pita Heaven,1250 s michigan ave ,False,False,ASSAULT,94,20,1
2007,Restaurant,Roma Pizza,105 w madison st ,False,False,BURGLARY,94,7,1
2007,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,BURGLARY,94,7,1
2007,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,BURGLARY,94,7,1
2007,Restaurant,au bon pain,122 s michigan ave ,False,False,CRIMINAL TRESPASS,93,104,1
2007,Restaurant,Rosie's Cafe & Catering,111 n canal st ,False,False,MOTOR VEHICLE THEFT,93,6,1
2007,Restaurant,Gina's Cuisine,424 s wabash ave ,False,False,ROBBERY,93,5,1
2007,Restaurant,Tokyo Lunch Boxes & Catering,111 e wacker dr ,False,False,ASSAULT,92,20,2
2007,Restaurant,Caffe Baci,225 w wacker dr ,False,False,OTHER OFFENSE,92,34,1
2007,Restaurant,Trattoria Caterina,616 s dearborn st ,False,False,MOTOR VEHICLE THEFT,92,11,1
2007,Restaurant,Standing Room Only,610 s dearborn st ,False,False,MOTOR VEHICLE THEFT,92,11,1
2007,Restaurant,Amarit Thai Restaurant,600 s dearborn st ,False,False,MOTOR VEHICLE THEFT,92,11,1
2007,Restaurant,Oriental Express,233 e wacker dr ,False,False,ASSAULT,92,22,1
2007,Restaurant,Taste of Siam Inc,600 s dearborn st ,False,False,MOTOR VEHICLE THEFT,92,11,1
2007,Restaurant,Wow Bao,225 n michigan ave ,False,False,ROBBERY,91,13,5
2007,Restaurant,Bennigan's,225 n michigan ave ,False,False,ROBBERY,91,13,5
2007,Restaurant,Wow Bow,225 n michigan ave ,False,False,ROBBERY,91,13,5
2007,Restaurant,Ponte Fresco,225 n michigan ave ,False,False,ROBBERY,91,13,5
2007,Restaurant,Alonti Cafe,225 n michigan ave ,False,False,ROBBERY,91,13,5
2007,School,G Skin and Beauty Institute,200 n michigan ave ,False,False,ROBBERY,91,13,5
2007,Restaurant,China Grill,230 n michigan ave ,True,True,ROBBERY,91,13,5
2007,Restaurant,Vista Carry Out,233 n michigan ave ,False,False,ROBBERY,91,13,5
2007,Restaurant,The Great Steak & Potato Company,233 n michigan ave ,False,False,ROBBERY,91,13,5
2007,Restaurant,Fresh Choice,233 n michigan ave ,False,False,ROBBERY,91,13,5
2007,Grocery,Rise N Roll Amish Market,233 n michigan ave ,False,False,ROBBERY,91,13,5
2007,Restaurant,Tokyo Lunch Boxes & Catering,111 e wacker dr ,False,False,BURGLARY,90,12,1
2007,Restaurant,Qdoba Mexican Grill,328 n michigan ave ,False,False,ROBBERY,88,12,1
2007,School,Guitar Chicago,150 n michigan ave ,False,False,DECEPTIVE PRACTICE,88,65,1
2007,Restaurant,Baja Fresh,180 n michigan ave ,False,False,DECEPTIVE PRACTICE,88,65,1
2007,Restaurant,Noodles & Company,180 n michigan ave ,False,False,DECEPTIVE PRACTICE,88,65,1
2007,Restaurant,Exchequer Restaurant & Pub,226 s wabash ave ,True,False,CRIMINAL TRESPASS,88,91,1
2007,Restaurant,Oriental Express,233 e wacker dr ,False,False,MOTOR VEHICLE THEFT,88,9,1
2007,Restaurant,Petterino's,150 n dearborn st ,False,False,DECEPTIVE PRACTICE,87,54,1
2007,Restaurant,Potbelly Sandwich Works,303 w madison st ,False,False,BURGLARY,87,6,1
2007,Grocery,Burnham Plaza Mart,828 s wabash ave ,True,False,MOTOR VEHICLE THEFT,87,13,1
2007,Restaurant,Trattoria Caterina,616 s dearborn st ,False,False,ROBBERY,86,3,1
2007,Restaurant,Standing Room Only,610 s dearborn st ,False,False,ROBBERY,86,3,1
2007,Restaurant,Amarit Thai Restaurant,600 s dearborn st ,False,False,ROBBERY,86,3,1
2007,Restaurant,Taste of Siam Inc,600 s dearborn st ,False,False,ROBBERY,86,3,1
2007,Restaurant,Taza,176 n franklin st ,False,False,BURGLARY,85,10,2
2007,Restaurant,Dagwood's Sandwich Factory,162 n franklin st ,False,False,BURGLARY,85,10,2
2007,Restaurant,Heaven On Seven On Wabash,111 n wabash ave ,False,False,DECEPTIVE PRACTICE,85,51,1
2007,Restaurant,Goodwin's,175 n franklin st ,False,False,BURGLARY,85,10,2
2007,Restaurant,Chickadilly's Charhouse,176 n franklin st ,False,False,BURGLARY,85,10,2
2007,Restaurant,Osaka Express,400 s michigan ave ,False,False,CRIMINAL TRESPASS,84,101,1
2007,Restaurant,Artist's Cafe,412 s michigan ave ,False,True,CRIMINAL TRESPASS,84,101,1
2007,Grocery,Bockwinkel's,222 n columbus dr ,True,False,DECEPTIVE PRACTICE,81,66,1
2007,Restaurant,Mixed Greens,223 w lake st ,False,False,BURGLARY,81,10,1
2007,Restaurant,Mixed Greens,223 w lake st ,False,False,ROBBERY,81,11,2
2007,Restaurant,Salad Spinners,223 w lake st ,False,False,BURGLARY,81,10,1
2007,Restaurant,Salad Spinners,223 w lake st ,False,False,ROBBERY,81,11,2
2007,Restaurant,Pret A Manger,211 w adams st ,False,False,CRIMINAL TRESPASS,79,78,1
2007,Restaurant,Yolk,1120 s michigan ave ,False,False,OTHER OFFENSE,79,20,2
2007,Restaurant,Sopraffina Marketcaffe,222 w adams st ,False,False,CRIMINAL TRESPASS,79,78,1
2007,Restaurant,Sbarro,211 w adams st ,False,False,CRIMINAL TRESPASS,79,78,1
2007,Restaurant,Caffe Baci,225 w wacker dr ,False,False,MOTOR VEHICLE THEFT,78,9,1
2007,Restaurant,Wow Bao,225 n michigan ave ,False,False,DECEPTIVE PRACTICE,74,66,1
2007,Restaurant,Pret A Manger,211 w adams st ,False,False,DECEPTIVE PRACTICE,74,24,1
2007,Restaurant,Bennigan's,225 n michigan ave ,False,False,DECEPTIVE PRACTICE,74,66,1
2007,Restaurant,Wow Bow,225 n michigan ave ,False,False,DECEPTIVE PRACTICE,74,66,1
2007,Restaurant,Ponte Fresco,225 n michigan ave ,False,False,DECEPTIVE PRACTICE,74,66,1
2007,Restaurant,Alonti Cafe,225 n michigan ave ,False,False,DECEPTIVE PRACTICE,74,66,1
2007,School,G Skin and Beauty Institute,200 n michigan ave ,False,False,DECEPTIVE PRACTICE,74,66,1
2007,Restaurant,China Grill,230 n michigan ave ,True,True,DECEPTIVE PRACTICE,74,66,1
2007,Restaurant,Vista Carry Out,233 n michigan ave ,False,False,DECEPTIVE PRACTICE,74,66,1
2007,Restaurant,Sopraffina Marketcaffe,222 w adams st ,False,False,DECEPTIVE PRACTICE,74,24,1
2007,Restaurant,The Great Steak & Potato Company,233 n michigan ave ,False,False,DECEPTIVE PRACTICE,74,66,1
2007,Restaurant,Sbarro,211 w adams st ,False,False,DECEPTIVE PRACTICE,74,24,1
2007,Restaurant,Fresh Choice,233 n michigan ave ,False,False,DECEPTIVE PRACTICE,74,66,1
2007,Grocery,Rise N Roll Amish Market,233 n michigan ave ,False,False,DECEPTIVE PRACTICE,74,66,1
2007,Restaurant,Little Branch Cafe,1251 s prairie ave ,True,False,OTHER OFFENSE,72,15,1
2007,Restaurant,Protein Bar,221 w washington st ,False,False,DECEPTIVE PRACTICE,71,52,2
2007,Restaurant,Cosi,230 w monroe st ,False,False,DECEPTIVE PRACTICE,71,22,2
2007,Restaurant,Med Kitchen,219 w washington st ,False,False,DECEPTIVE PRACTICE,71,52,2
2007,Restaurant,Bon Appetit,227 w monroe st ,False,True,DECEPTIVE PRACTICE,71,22,2
2007,Restaurant,Jersey Mike's Subs,200 w monroe st ,False,False,DECEPTIVE PRACTICE,71,22,2
2007,Restaurant,Jimmy John's,1250 s michigan ave ,False,False,OTHER OFFENSE,70,13,4
2007,Restaurant,Cosi,230 w monroe st ,False,False,CRIMINAL TRESPASS,70,77,1
2007,School,Guitar Chicago,150 n michigan ave ,False,False,CRIMINAL TRESPASS,70,63,1
2007,Restaurant,Baja Fresh,180 n michigan ave ,False,False,CRIMINAL TRESPASS,70,63,1
2007,Restaurant,Bon Appetit,227 w monroe st ,False,True,CRIMINAL TRESPASS,70,77,1
2007,Restaurant,Noodles & Company,180 n michigan ave ,False,False,CRIMINAL TRESPASS,70,63,1
2007,Restaurant,Jersey Mike's Subs,200 w monroe st ,False,False,CRIMINAL TRESPASS,70,77,1
2007,Restaurant,Pita Heaven,1250 s michigan ave ,False,False,OTHER OFFENSE,70,13,4
2007,Restaurant,Petterino's,150 n dearborn st ,False,False,CRIMINAL TRESPASS,69,65,1
2007,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,CRIMINAL TRESPASS,68,67,2
2007,Restaurant,Qdoba Mexican Grill,328 n michigan ave ,False,False,DECEPTIVE PRACTICE,68,61,3
2007,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,CRIMINAL TRESPASS,68,67,2
2007,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,CRIMINAL TRESPASS,68,67,2
2007,Restaurant,Mezza,181 w madison st ,False,False,CRIMINAL TRESPASS,68,67,2
2007,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,CRIMINAL TRESPASS,68,67,2
2007,Restaurant,Roma Pizza,105 w madison st ,False,False,CRIMINAL TRESPASS,68,67,2
2007,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,CRIMINAL TRESPASS,68,67,2
2007,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,CRIMINAL TRESPASS,68,67,2
2007,Restaurant,Au Bon Pain,125 s wacker dr ,False,False,DECEPTIVE PRACTICE,66,22,1
2007,Restaurant,Townhouse Restaurant & Wine Bar,111 s wacker dr ,False,False,DECEPTIVE PRACTICE,66,22,1
2007,Restaurant,The Metropolitan Club,233 s wacker dr ,False,False,CRIMINAL TRESPASS,66,69,1
2007,Restaurant,Venice Cafe,233 s wacker dr ,False,False,CRIMINAL TRESPASS,66,69,1
2007,Restaurant,South Branch,100 s wacker dr ,False,False,DECEPTIVE PRACTICE,66,22,1
2007,Restaurant,Currents on the River,200 s wacker dr ,False,False,CRIMINAL TRESPASS,66,69,1
2007,Restaurant,Pizzahut Express,225 s canal st ,False,False,CRIMINAL TRESPASS,65,66,2
2007,Restaurant,Burrito Beach,210 s canal st ,False,False,CRIMINAL TRESPASS,65,66,2
2007,Restaurant,Robinson's No 1 Ribs,225 s canal st ,False,False,CRIMINAL TRESPASS,65,66,2
2007,Restaurant,Nino Paninos,225 s canal st ,False,False,CRIMINAL TRESPASS,65,66,2
2007,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,CRIMINAL TRESPASS,65,66,2
2007,Restaurant,Cellars Market,141 w jackson blvd ,False,False,CRIMINAL TRESPASS,64,65,1
2007,Restaurant,Ceres Cafe,141 w jackson blvd ,False,False,CRIMINAL TRESPASS,64,65,1
2007,Restaurant,65 Asian Kitchen,111 w jackson blvd ,False,False,CRIMINAL TRESPASS,64,65,1
2007,Restaurant,Harry's Sandwich Shop,336 s dearborn st ,False,False,DECEPTIVE PRACTICE,63,20,1
2007,Grocery,Burnham Plaza Mart,828 s wabash ave ,True,False,ROBBERY,62,2,1
2007,Restaurant,Protein Bar,221 w washington st ,False,False,CRIMINAL TRESPASS,61,58,1
2007,Restaurant,Med Kitchen,219 w washington st ,False,False,CRIMINAL TRESPASS,61,58,1
2007,Restaurant,Sixty Five Chinese Restaurant,201 w madison st ,False,False,CRIMINAL TRESPASS,61,61,1
2007,Restaurant,Dunkin' Donuts,201 w madison st ,False,False,CRIMINAL TRESPASS,61,61,1
2007,Restaurant,Wow Bao,225 n michigan ave ,False,False,CRIMINAL TRESPASS,60,62,3
2007,Restaurant,Bennigan's,225 n michigan ave ,False,False,CRIMINAL TRESPASS,60,62,3
2007,Restaurant,Wow Bow,225 n michigan ave ,False,False,CRIMINAL TRESPASS,60,62,3
2007,Restaurant,Ponte Fresco,225 n michigan ave ,False,False,CRIMINAL TRESPASS,60,62,3
2007,Restaurant,Alonti Cafe,225 n michigan ave ,False,False,CRIMINAL TRESPASS,60,62,3
2007,School,G Skin and Beauty Institute,200 n michigan ave ,False,False,CRIMINAL TRESPASS,60,62,3
2007,Restaurant,China Grill,230 n michigan ave ,True,True,CRIMINAL TRESPASS,60,62,3
2007,Restaurant,Vista Carry Out,233 n michigan ave ,False,False,CRIMINAL TRESPASS,60,62,3
2007,Restaurant,The Great Steak & Potato Company,233 n michigan ave ,False,False,CRIMINAL TRESPASS,60,62,3
2007,Restaurant,Fresh Choice,233 n michigan ave ,False,False,CRIMINAL TRESPASS,60,62,3
2007,Grocery,Rise N Roll Amish Market,233 n michigan ave ,False,False,CRIMINAL TRESPASS,60,62,3
2007,Restaurant,Tokyo Lunch Boxes & Catering,111 e wacker dr ,False,False,DECEPTIVE PRACTICE,57,54,2
2007,Restaurant,Qdoba Mexican Grill,328 n michigan ave ,False,False,CRIMINAL TRESPASS,57,51,1
2007,Restaurant,Hackney's Printers' Row,733 s dearborn st ,False,False,BURGLARY,56,4,1
2007,Restaurant,Cellars Market,141 w jackson blvd ,False,False,DECEPTIVE PRACTICE,56,20,1
2007,Restaurant,Osaka Express,400 s michigan ave ,False,False,BURGLARY,56,3,1
2007,Restaurant,Flaco's Tacos,725 s dearborn st ,False,True,BURGLARY,56,4,1
2007,Restaurant,Cafe Mediterra,728 s dearborn st ,False,False,BURGLARY,56,4,1
2007,Restaurant,Artist's Cafe,412 s michigan ave ,False,True,BURGLARY,56,3,1
2007,Restaurant,Ceres Cafe,141 w jackson blvd ,False,False,DECEPTIVE PRACTICE,56,20,1
2007,Restaurant,65 Asian Kitchen,111 w jackson blvd ,False,False,DECEPTIVE PRACTICE,56,20,1
2007,Restaurant,Silk Road Jackson,216 w jackson blvd ,False,False,DECEPTIVE PRACTICE,55,20,2
2007,Restaurant,Avanti Caff̩,200 w jackson blvd ,False,False,DECEPTIVE PRACTICE,55,20,2
2007,Restaurant,Marcello's Market & Deli,155 n wacker dr ,False,False,DECEPTIVE PRACTICE,55,42,2
2007,Restaurant,Jimmy Johns,216 w jackson blvd ,False,False,DECEPTIVE PRACTICE,55,20,2
2007,Restaurant,Sushi Sai,123 n wacker dr ,False,False,DECEPTIVE PRACTICE,55,42,2
2007,Restaurant,Specialty's Cafe & Bakery,191 n wacker dr ,False,False,DECEPTIVE PRACTICE,55,42,2
2007,Restaurant,Gina's Cuisine,424 s wabash ave ,False,False,BURGLARY,55,3,1
2007,School,French Pastry School,226 w jackson blvd ,False,False,DECEPTIVE PRACTICE,55,20,2
2007,Restaurant,Pizzahut Express,225 s canal st ,False,False,DECEPTIVE PRACTICE,54,23,1
2007,Restaurant,Burrito Beach,210 s canal st ,False,False,DECEPTIVE PRACTICE,54,23,1
2007,Restaurant,Robinson's No 1 Ribs,225 s canal st ,False,False,DECEPTIVE PRACTICE,54,23,1
2007,Restaurant,Nino Paninos,225 s canal st ,False,False,DECEPTIVE PRACTICE,54,23,1
2007,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,DECEPTIVE PRACTICE,54,23,1
2007,Restaurant,Chen's Chinese Express,201 n clark st ,False,False,DECEPTIVE PRACTICE,53,49,1
2007,Restaurant,Toro Sushi Express,201 n clark st ,False,False,DECEPTIVE PRACTICE,53,49,1
2007,Restaurant,Green Apple,201 n clark st ,False,False,DECEPTIVE PRACTICE,53,49,1
2007,Restaurant,Jaffa Bakery,201 n clark st ,False,False,DECEPTIVE PRACTICE,53,49,1
2007,Restaurant,Tokyo Lunch Boxes & Catering,111 e wacker dr ,False,False,CRIMINAL TRESPASS,51,47,1
2007,Restaurant,Weather Mark Tavern,1503 s michigan ave ,False,False,BURGLARY,51,8,1
2007,Restaurant,Yolk,1120 s michigan ave ,False,False,BURGLARY,51,6,1
2007,Restaurant,Jimmy John's,1250 s michigan ave ,False,False,ROBBERY,50,2,1
2007,Restaurant,Pita Heaven,1250 s michigan ave ,False,False,ROBBERY,50,2,1
2007,Restaurant,Chen's Chinese Express,201 n clark st ,False,False,CRIMINAL TRESPASS,49,44,1
2007,Restaurant,Toro Sushi Express,201 n clark st ,False,False,CRIMINAL TRESPASS,49,44,1
2007,Restaurant,Green Apple,201 n clark st ,False,False,CRIMINAL TRESPASS,49,44,1
2007,Restaurant,Jaffa Bakery,201 n clark st ,False,False,CRIMINAL TRESPASS,49,44,1
2007,Restaurant,Billy Goat Tavern & Grill,330 s wells st ,True,False,DECEPTIVE PRACTICE,48,13,1
2007,Restaurant,Lai Lai Oriental Express,330 s wells st ,False,False,DECEPTIVE PRACTICE,48,13,1
2007,Restaurant,Taza,176 n franklin st ,False,False,DECEPTIVE PRACTICE,47,47,1
2007,Restaurant,Dagwood's Sandwich Factory,162 n franklin st ,False,False,DECEPTIVE PRACTICE,47,47,1
2007,Restaurant,Goodwin's,175 n franklin st ,False,False,DECEPTIVE PRACTICE,47,47,1
2007,Restaurant,Chickadilly's Charhouse,176 n franklin st ,False,False,DECEPTIVE PRACTICE,47,47,1
2007,Restaurant,Thai Spoon,601 s wabash ave ,False,False,CRIMINAL TRESPASS,46,50,1
2007,Restaurant,KFC & Pizza Hut Express,612 s wabash ave ,False,False,CRIMINAL TRESPASS,46,50,1
2007,Restaurant,Thai Spoon & Sushi,601 s wabash ave ,False,False,CRIMINAL TRESPASS,46,50,1
2007,Restaurant,Harold's Chicken Shack,636 s wabash ave ,False,False,CRIMINAL TRESPASS,46,50,1
2007,Restaurant,Tamarind,614 s wabash ave ,False,False,CRIMINAL TRESPASS,46,50,1
2007,Restaurant,Mixed Greens,223 w lake st ,False,False,DECEPTIVE PRACTICE,44,47,1
2007,Restaurant,Salad Spinners,223 w lake st ,False,False,DECEPTIVE PRACTICE,44,47,1
2007,Restaurant,Jimmy John's,1250 s michigan ave ,False,False,MOTOR VEHICLE THEFT,43,8,1
2007,Restaurant,Pita Heaven,1250 s michigan ave ,False,False,MOTOR VEHICLE THEFT,43,8,1
2007,Restaurant,Trattoria Caterina,616 s dearborn st ,False,False,DECEPTIVE PRACTICE,42,11,1
2007,Restaurant,City Tavern,1416 s michigan ave ,False,False,BURGLARY,42,4,1
2007,Restaurant,Taza,176 n franklin st ,False,False,CRIMINAL TRESPASS,42,36,1
2007,Restaurant,The Chicago Firehouse Restaurant,1401 s michigan ave ,False,False,BURGLARY,42,4,1
2007,Restaurant,Dagwood's Sandwich Factory,162 n franklin st ,False,False,CRIMINAL TRESPASS,42,36,1
2007,Restaurant,Standing Room Only,610 s dearborn st ,False,False,DECEPTIVE PRACTICE,42,11,1
2007,Restaurant,Amarit Thai Restaurant,600 s dearborn st ,False,False,DECEPTIVE PRACTICE,42,11,1
2007,Restaurant,Goodwin's,175 n franklin st ,False,False,CRIMINAL TRESPASS,42,36,1
2007,Restaurant,Taste of Siam Inc,600 s dearborn st ,False,False,DECEPTIVE PRACTICE,42,11,1
2007,Restaurant,Pat's Pizzeria,628 s clark st ,False,False,CRIMINAL TRESPASS,42,37,1
2007,Restaurant,Chickadilly's Charhouse,176 n franklin st ,False,False,CRIMINAL TRESPASS,42,36,1
2007,Restaurant,Buddy Guy's Legends,700 s wabash ave ,False,False,DECEPTIVE PRACTICE,42,11,1
2007,Restaurant,Villains Bar and Grill,649 s clark st ,False,False,CRIMINAL TRESPASS,42,37,1
2007,Restaurant,Hackney's Printers' Row,733 s dearborn st ,False,False,DECEPTIVE PRACTICE,36,10,1
2007,Restaurant,Flaco's Tacos,725 s dearborn st ,False,True,DECEPTIVE PRACTICE,36,10,1
2007,Restaurant,Panozzo's Italian Market,1303 s michigan ave ,False,False,MOTOR VEHICLE THEFT,36,6,3
2007,Restaurant,Cafe Mediterra,728 s dearborn st ,False,False,DECEPTIVE PRACTICE,36,10,1
2007,Restaurant,HomeMade Pizza Company,1347 s michigan ave ,False,False,MOTOR VEHICLE THEFT,36,6,3
2007,Restaurant,Weather Mark Tavern,1503 s michigan ave ,False,False,MOTOR VEHICLE THEFT,35,5,2
2007,Restaurant,Eleven City Diner,1112 s wabash ave ,False,False,DECEPTIVE PRACTICE,35,4,2
2007,Restaurant,The India Grill,1112 s wabash ave ,False,False,DECEPTIVE PRACTICE,35,4,2
2007,Grocery,Trader Joe's,1147 s wabash ave ,False,False,DECEPTIVE PRACTICE,35,4,2
2007,Grocery,Burnham Plaza Mart,828 s wabash ave ,True,False,CRIMINAL TRESPASS,27,23,1
2007,Restaurant,Osaka Express,400 s michigan ave ,False,False,OFFENSE INVOLVING CHILDREN,17,2,1
2007,Restaurant,Artist's Cafe,412 s michigan ave ,False,True,OFFENSE INVOLVING CHILDREN,17,2,1
2007,Restaurant,The Metropolitan Club,233 s wacker dr ,False,False,PUBLIC PEACE VIOLATION,14,8,1
2007,Restaurant,Venice Cafe,233 s wacker dr ,False,False,PUBLIC PEACE VIOLATION,14,8,1
2007,Restaurant,Currents on the River,200 s wacker dr ,False,False,PUBLIC PEACE VIOLATION,14,8,1
2007,Restaurant,Chen's Chinese Express,201 n clark st ,False,False,CRIM SEXUAL ASSAULT,9,2,1
2007,Restaurant,Toro Sushi Express,201 n clark st ,False,False,CRIM SEXUAL ASSAULT,9,2,1
2007,Restaurant,Green Apple,201 n clark st ,False,False,CRIM SEXUAL ASSAULT,9,2,1
